URL,Content
https://www.uts.edu.au/scholarship/garth-barnett-scholarship,"Value: Between $15,000 - $24,000
Duration: Paid over 2 years
Overview: The Garth Barnett Scholarship is offered in memory of Garth Barnett, a self-taught designer and mentor who helped students commencing their career in architecture and design. This scholarship aims to provide financial support for students going into their second year of study who have demonstrated a passion and talent for design, specifically in Interior Architecture. Preference will be given to applicants who have experienced financial hardship and/or other educational barriers.
Who is eligible?: As demonstrated in the Scholarship application and interview:
Passion and talent for interior design; and
Motivation to pursue a career in interiors using innovative thinking and exceptional problem-solving skills; and
Demonstrated initiative to seek opportunities to continually advance their professional and personal lives; and
How their aspirations and goals aligned to the values of Garth Barnett.
Likelihood that the Scholarship will increase the ability of the Recipient to complete their UTS course at a higher level of performance than would otherwise be the case.
Preference may be given to students experiencing financial hardship and/or multiple educational barrier(s).
"
https://www.uts.edu.au/scholarship/carl-nielsen-professional-development-scholarship,"Value: $5,000
Duration: Paid over 1 year
Overview: The Carl Nielsen Industrial Product Professional Development Scholarship is offered by bequest in tribute to the impressive and significant legacy Carl Nielsen made to Australian design.  Carl Nielsen was an influential figure in Australian industrial design when the industry was in its infancy. He established one of the country’s first independent industrial design consultancies and was an important figure in design education and the formation of the Design Institute of Australia. Over many years, Carl Nielsen provided leadership and guidance to the Industrial Design profession and in particular staff at Nielsen Design and design students at the University of Technology.  Nielsen was an associate professor of the industrial design program at the new UTS Faculty of Design, Architecture and Building. The award is offered in tribute to the impressive and significant legacy Carl made to Australian design and to encourage academic excellence in Product Design.  The scholarship will provide financial support to a student who demonstrates a sophisticated and clear understanding of the International design and manufacturing sectors and the broader social, ecological and technological responsibilities of modern product design in connection to their personal career aspirations.
Who is eligible?: As demonstrated in the scholarship application and interview:
Outline a three (3) year career plan that addresses the following: 
	Aspirations in terms of identifying international design and manufacturing organisations that the applicant would like to work with as a product designer.
Outline their design values and practice and how this aligns to the life and legacy of Carl Nielsen
Demonstrate an understanding of the broader social, ecological and technological responsibilities of modern product design in connection with their plan
A desire to pursue professional development opportunities in the International Product Design Sector
A specific interest and passion for industrial product design and manufacture as opposed to digital UX and service, systems, social design strategies.
"
https://www.uts.edu.au/scholarship/essence-project-management-scholarship,"Value: $10,000 + Opportunity for a paid work placement
Duration: One (1) year
Overview: The Essence Project Management Scholarship aims to encourage academic excellence in the Bachelor of Construction Project Management as well as offering the scholarship recipient an opportunity to undertake a work integrated learning experience through a work placement opportunity at Essence Project Management.Essence Project Management is an independent project management consultancy who provide a range of leadership, management and independent advisory services to the property and construction market in Sydney, Melbourne and Brisbane.
Who is eligible?: As demonstrated in the Scholarship application and interview:
Passion for and motivation to pursue a career in Construction Project Management;
Innovative thinking and exceptional problem-solving skills;
Initiative to seek opportunities to continually advance their professional and personal lives;
Alignment of values, goals and culture with those of Essence Project Management.
Effective relationship management and communication skills
"
https://www.uts.edu.au/scholarship/goodman-group-scholarship,"Value: $10,000 + Paid Work Placement
Duration: Paid over 1 year.
Overview: The aim of the Goodman Group Scholarship is to encourage academic excellence in the Bachelor of Property Economics degree and promote careers within the industrial property sector by providing financial assistance and the opportunity for a paid cadetship.The Scholarship offers second year Property Economic students the opportunity to receive a cash grant to support their studies during their final year.Successful candidates may also be offered a paid work placement with Goodman Group to gain insight into what it takes to be a successful property professional with a Listed Property Trust.
Who is eligible?: As demonstrated in the Scholarship application and interview:
Passion for and motivation to succeed in the UTS course and pursue a career in Industrial/Commercial Property
Initiative to seek opportunities to continually advance their professional and personal lives
Alignment of values, goals and culture with those of the Goodman Group: Innovative + Dynamic, Team + Respect, Open + Fair, Performance + Drive, Customer + Focus
Knowledge of the property industry, particularly industrial and commercial asset classes
Interest in and motivation to participate  in the Goodman Group cadetship program
Academic Merit
"
https://www.uts.edu.au/scholarship/barpa-indigenous-construction-scholarship,"Value: The maximum total value is $12,000
Duration: Standard duration of the course or remaining standard duration of the course
Overview: The aim of the Barpa Indigenous Construction Scholarship is to support Indigenous Australians studying the Bachelor of Construction Project Management by providing financial assistance and the opportunity for a paid cadetship.
Who is eligible?: As demonstrated in the scholarship application and interview:
Passion for and motivation to succeed in UTS course and pursue a career in Construction;
Initiative to seek opportunities to continually advance their professional and personal lives;
Alignment of values, goals and culture with those of Barpa – including commitment to the cultural identity and heritage of the Indigenous community and drive to make positive change and opportunities for Indigenous Australians nationally;
Interest in and motivation to succeed in the Barpa Cadetship program;
"
https://www.uts.edu.au/scholarship/charter-hall-property-economics-scholarship,"Value: $10,000 + Paid Work Placement
Duration: Paid over 1 year
Overview: The aim of the Charter Hall Scholarship is to encourage academic excellence in the Bachelor of Property Economics degree.The Scholarship is open to applicants annually, offering senior Property Economic students the opportunity to receive a cash grant to support their studies, Australian Indigenous and Female students are strongly encouraged to apply.Successful candidates may also be offered a paid work placement with Charter Hall to gain insight into the day-to-day operation of the (property) profession.
Who is eligible?: As demonstrated in the Scholarship application and interview:
Alignment of values, goals and culture with those of Charter Hall.
Passion for and motivation to pursue a career in Property using innovative thinking and exceptional problem-solving skills.
Knowledge of the property industry.
Interest in Charter Hall and the work they do and in a paid work placement at Charter Hall.
Academic merit may also be taken into consideration.
Applicants who wish to demonstrate they meet any of the below categories will need to include a Curriculum Vitae and work reference/s with their application, and may be given additional consideration on the basis they:
Have entered one of the eligible courses as a non-current school leaver; or
Have entered their chosen course seeking a return to education from industry, or looking for a career change; or
Have extensive experience in industry;
Additional consideration will be given to students who are:
Of Australian Aboriginal and/or Torres Strait Islander descent and provide either:
	 a Confirmation of Aboriginality from a Local Aboriginal Land Council or other Aboriginal or Torres Strait Islander organisation; or
 a UTS Statutory Declaration form accompanied by two written references from Aboriginal and/or Torres Strait Islander people from the applicant’s community who can confirm their identity and are not an immediate family member; and/ or

Identify as female.
"
https://www.uts.edu.au/scholarship/mirvac-group-merit-scholarship-women-construction,"Value: $15,000 + Opportunity for a paid work placement
Duration: One (1) Year
Overview: The aim of the Mirvac Group Merit Scholarship for Women in Construction is to encourage academic excellence of female students in the field of study relevant to the building industry with the desire to support and increase the number of qualified female professionals in the building industry.
Who is eligible?: As demonstrated in the Scholarship application and interview:Alignment of values, goals and culture with those of Mirvac Group;Knowledge of Construction Project Management;Motivation and interest to succeed in their Construction Project Management course;Initiative in personal and professional life;Academic Merit.
"
https://www.uts.edu.au/scholarship/broadspectrum-capstone-scholarship-women-engineering-and-it,"Value: $10,000
Duration: 1 year
Overview: Broadspectrum is part of Ferrovial, one of the world's leading infrastructure operators and municipal services companies. The organisation is a provider of asset services and integrated solutions to key industries in the Resources, Energy, Industrial, Infrastructure, Property, Social and Defence sectors. Broadspectum trusts and supports its people, enabling them to share and apply their collective knowledge across industries and regions, and giving them ongoing opportunities for growth through career experiences, coaching, training and collaborative work. Like many organisations within these industries, Broadspectrum’s workforce has a majority of male employees. Broadspectrum is working on many initiatives to bring change to this in order to encourage the build of a strong female talent pipeline for the industry, and increase the female participation rate. Broadspectrum Capstone Scholarship in Engineering and IT is a step in this direction. The scholarship aims to promote equality and diversity by providing a female Engineering or IT student with the opportunity to undertake a capstone project in the organisation. The recipient will also have the opportunity to be fast-tracked into the award winning #SpectrumGrad Program after graduating.
Who is eligible?: Shortisted applicants will be presented to the Scholarship Selection Committee which will endorse and approve the selection of recipients based on the above selection criteria and Broadspectrum’s recommendation.
Offers will be authorised by the chair of the Selection Committee in line with the Scholarships and Prizes Policy.
"
https://www.uts.edu.au/scholarship/nsw-data-analytics-centre-scholarship,"Value: $25,000 - $36,500
Duration: 6 to 9 months depending on course
Overview: The NSW Data Analytics Centre Scholarship was established to incentivise students to complete studies in data analytics/data science, to allow students to apply theoretical and technical knowledge in real life experience and to provide students with professional networking and employment ready skills before graduation. The Data Analytics Projects part of this scholarship will build capability in the public sector to encourage greater use of data and to share and use data more effectively.  Please read the Conditions of Award for full details of the Scholarship.
Who is eligible?: Motivation to pursue a career in data analytics/data science, as demonstrated in the Scholarship application and interview;
Problem-solving skills, as demonstrated in the Scholarship application and interview;
Demonstrated initiative to seek opportunities to continually advance their professional and personal lives, as demonstrated in the Scholarship application and interview;
Academic merit, based on WAM achieved in current UTS course.
"
https://www.uts.edu.au/scholarship/bouygues-junior-cooperative-scholarship,"Value: $25,000 + Work Placement
Duration: Paid over 2 years
Overview: The Bouygues Junior Cooperative Scholarship aims to support applicants who are enrolled in the Bachelor of Engineering and have an interest in the construction and services industry.
The Scholarship is open to applicants enrolled in the Bachelor of Engineering (Honours), Diploma in Professional Engineering Practice (BEng(Hon)DipProfEngPrac), Bachelor of Engineering (Honours), Diploma in Professional Engineering Practice (BEng(Hon)DipProfEngPrac) courses, including Engineering combined degrees.Please read the Conditions of Award for the full details of the Scholarship.
Who is eligible?: Academic merit
Motivation to succeed in the BEng(Hon)DipProfEngPrac or BEng Dip Eng Prac course
Demonstrated interest in the construction industry and in a work placement at Bouygues
Bouygues's recommendation of recipient
"
https://www.uts.edu.au/scholarship/canon-medical-systems-uts-engineering-scholarship,"Value: $29,000 +  work placement
Duration: 1 year
Overview: The Canon Medical Systems- UTS Engineering Scholarship aims to support applicants who are enrolled in the Bachelor of Engineering and have an interest in Canon’s diagnostic imaging equipment such as ultrasound, CT, X-Ray R&F, X Ray- Angiography/Cardiology and MRI.The Scholarship is open to applicants enrolled in the Bachelor of Engineering Diploma in Engineering Practice (BEngDipEngPrac), Bachelor of Engineering (Honours), Diploma in Professional Engineering Practice (BEng(Hon)DipProfEngPrac) course, including Engineering combined degrees.
Who is eligible?: As demonstrated in the application and interview:Academic merit (WAM)Motivation to succeed in the BEng(Hon)DipProfEngPrac or BE DipEngPrac courseDemonstrated interest in Canon’s Diagnostic Equipment and initiative in extra-curricular and non-academic activitiesDemonstrated in interest and aptitude for mechanical, electrical and electronic engineeringBe interested in “Hands on Work”Canon’s recommendation of recipient.
"
https://www.uts.edu.au/scholarship/ericsson-scholarship-women-ict-and-engineering,"Value: $24,000 - $39,000 + work placement (either 6 months or 12 months)
Duration: 6 months - 1 year
Overview: The Ericsson Scholarship for Women in ICT and Engineering was created to deepen and broaden Ericsson Australia’s pool of technology talent by encouraging greater female participation in their workforce. Ericsson is a world leader in the rapidly changing environment of communications technology – providing equipment, software and services to enable transformation through mobility. More than 180 countries use Ericsson equipment and more than 40 percent of the world's mobile traffic passes through Ericsson networks. Technology is at the heart of our business. Ericsson engineers, researchers and scientists around the world are working on what’s next in information, communications and telecommunications (ICT).In Australia, we are known for delivering “World-1st” projects for Australia's largest and most renowned telecommunications carriers. This is a chance to play a critical role in the success of the Ericsson organisation in Australia, whilst providing you with a fantastic career development opportunity and the chance to work alongside the brightest minds in our industry.
Who is eligible?: Shortlisted applicants are interviewed and selected based on the below selection criteria.Motivation to pursue a career in technology using innovative thinking and exceptional problem-solving skills, as demonstrated in the Scholarship application and interviewDemonstrated initiative to seek opportunities to continually advance their professional and personal lives, as demonstrated in the Scholarship application and interviewAcademic merit (based on WAM)Applications of eligible candidates will be presented to Ericsson. Ericsson (or nominee) will chair an Interview Panel, conduct interviews, and make a recommendation to the Scholarship Selection Committee.
"
https://www.uts.edu.au/scholarship/thales-senior-cooperative-scholarship,"Value: $25,000 + 6 months work placement, or
Duration: $39,000 + 9 months work placement.
Overview: The Thales Senior Cooperative Scholarship aims to support applicants who are enrolled in the Bachelor of Engineering and have an interest in the ICT (software) and/or Electrical Engineering industry.
Who is eligible?: As demonstrated in the Scholarship application and interview:Academic merit (WAM)Motivation to succeed in the enrolled course at UTSDemonstrated interest in the Engineering IndustryDemonstrated technical and soft skills and teamworking behavioursDemonstrated interest in Thales and the work they do
"
https://www.uts.edu.au/scholarship/wj-lm-sinclair-scholarship-engineering,"Value: Up to $20,000 per year
Duration: The maximum duration is five (5) years
Overview: The WJ & LM Sinclair Scholarship in Engineering aims to support applicants who have the personal potential and commitment to study engineering, are of Aboriginal or Torres Strait Islander descent and/or are from financially disadvantaged background.
Who is eligible?: Preference is given to Aboriginal or Torres Strait Islander applicants.Evidence of financial need and/or multiple other educational barriers as assessed by the UAC Equity Scholarship application.Academic merit in the qualification as the basis of admission.Motivation to succeed in their undergraduate Engineering course as demonstrated in the scholarship application and interview.Initiative in extra-curricular and non-academic activities as demonstrated in the scholarship application and interview.
"
https://www.uts.edu.au/scholarship/eleanor-dunn-scholarship-engineering,"Value: Maximum total value of $30,000 - $37,500
Duration: The maximum duration is five (5) years
Overview: The Eleanor Dunn Scholarship in Engineering aims to support applicants who have the personal potential and commitment to study engineering and are from a financially disadvantaged background or experiencing other educational barriers.
Who is eligible?: Academic merit in the academic qualification used as basis of admissionMotivation to succeed in their chosen Engineering course as demonstrated in the application and interviewDemonstrated initiative in extra-curricular and non-academic activities as demonstrated in the application and interviewEvidence of financial need and other equity circumstances as assessed by the UAC Equity Scholarship applicationEvidence of other educational barriers, as stated above
"
https://www.uts.edu.au/scholarship/linden-little-engineering-equity-scholarship,"Value: Maximum total value of $35,000
Duration: Paid over two (2) years
Overview: The Linden Little Engineering Equity Scholarship was established in honour of Linden Little. The Scholarship was developed to assist students experiencing financial hardship or other educational barriers which can make it difficult to access and succeed in tertiary education. The Scholarship will provide support to overcome difficult personal circumstances by providing financial assistance for the first two years of the Bachelor of Engineering (Honours), Diploma in Professional Engineering Practice course in any major.
Who is eligible?: Academic merit.Financial need and other equity circumstances as assessed by the UAC Equity Scholarship Application. Applicants who have experienced long-term educational barriers and/or financial hardship due to any of the following will be considered:Have carer responsibilitiesAre from regional and remote areas;Have language difficulties, including from a non-English speaking background;Refugee status;Have a disability or long-term medical condition;Sole parent responsibilities; Are an Indigenous AustralianExperienced educational disruption and/or personal hardshipMotivation to succeed in their undergraduate Engineering course as demonstrated in the scholarship application and interview.Initiative in extra-curricular and non-academic activities as demonstrated in the scholarship application and interview.In addition to the above criteria the panel may give preference to female applicants to promote and support participation in a non-traditional area of study.
"
https://www.uts.edu.au/scholarship/engineering-and-information-technology-deans-scholarship,"Value: $30,000
Duration: 2 years
Overview: To attract top achieving high school students to UTS Engineering and Information Technology undergraduate degrees, and support them financially during their first two years of study.
Who is eligible?: Ranked in ATAR order, excluding bonus points.First UAC preference to a UTS Faculty of Engineering and Information Technology (FEIT) undergraduate degree at the time of selection will be highly regarded.Candidates who have applied using the optional UTS online Elite School Leavers Scholarships Application form will be highly regarded.Motivation to succeed in the chosen FEIT degree program, as demonstrated in the Scholarship application may be considered.Demonstrated initiative in personal and professional life as demonstrated in the Scholarship application may be considered.
"
https://www.uts.edu.au/scholarship/dr-chau-chak-wing-scholarship-build,"Value: $2,000
Overview: UTS's BUILD program supports students to develop their global leadership capacity, develop their global networks and gain an international perspective on global and social issues - core attributes of the BUILD Program.International experience is a very important part of your development as a future leader. The Dr Chau Chak Wing (DCCW) Scholarship Program recognises high achieving students from both Australia and China by providing them with a life-changing opportunity to expand their knowledge and promote lifelong relationships between the two countries.As part of the DCCW Scholarship Program, BUILD Abroad applicants may apply for Dr Chau Chak Wing Scholarships (BUILD). Recipients become members of the prestigious alumni network known as the Dr Chau Chak Wing Scholars Network.
Who is eligible?: You must demonstrate what has motivated you to participate in the BUILD Abroad program and how it will enhance your graduate outcomes. You will be notified of the outcome of your application within a reasonable time frame.
"
https://www.uts.edu.au/scholarship/health-deans-scholarship,"Value: $10,000
Duration: 1 year
Overview: To support a high achieving school leaver commencing a UTS Faculty of Health undergraduate degree.
Who is eligible?: Academic excellence at year 12 level, ranked in ATAR order, excluding bonus points.First UAC preferences to a UTS Faculty of Health undergraduate degree at the time of selection will be highly regarded.Candidates who have applied using the optional UTS online Elite School Leavers Scholarships Application form will be highly regarded.Motivation to succeed in the chosen Faculty of Health degree program, as demonstrated in the Scholarship application may be considered.Demonstrated initiative in personal and professional life as demonstrated in the Scholarship application may be considered.
"
https://www.uts.edu.au/scholarship/telstra-mid-market-and-digital-customer-hub-scholarship,"Value: $31,000  to $41,500 per year + work placement (either 9 or 12 months)
Duration: The duration of the Scholarship is either nine (9) months or twelve (12) months based on the duration of the internship.
Overview: The Telstra Mid-Market and Digital Customer Hub Scholarship was created to provide Telstra with a pool of technology talent and to provide UTS students with real work experience in the IT- internetworking professional work.
Who is eligible?: Motivation to pursue a career in technology using innovative thinking and exceptional problem-solving skills, as demonstrated in the Scholarship application and interview;
Demonstrated initiative to seek opportunities to continually advance their professional and personal lives, as demonstrated in the Scholarship application and interview;
Academic Merit (based on WAM in current course to date).
"
https://www.uts.edu.au/scholarship/information-technology-international-undergraduate-excellence-scholarship,"Value: $5,000
Duration: One Session
Overview: The intention of this Scholarship is to attract high achieving international undergraduate students to the UTS Information Technology program.Please read the Conditions of Award Conditions of Award.
Who is eligible?: Highest ranking student in the academic qualification used as basis of admission with no fails.
"
https://www.uts.edu.au/scholarship/unilever-scholarship-information-technology,"Value: $44,000 + Work Placement
Duration: 1 Year
Overview: The Unilever Scholarship in Information Technology was created to deepen and broaden Unilever’s pool of technology talent and providing opportunity for UTS student to have real-world experience of IT professional work as part of their study. An internship at Unilever is a career made by the student, with development opportunities and a working culture that embraces diversity. At Unilever student can shape their own path as they work with the brands and people that drive our sustainable business growth.
Who is eligible?: Motivation to pursue a career in technology using innovative thinking and exceptional problem-solving skills, as demonstrated in the Scholarship application and interview
Demonstrated initiative to seek opportunities to continually advance their professional and personal lives, as demonstrated in the Scholarship application and interview
Academic merit
"
https://www.uts.edu.au/scholarship/challenger-it-scholarship,"Value: $43,000 + 12 months work placement
Duration: 1 year
Overview: The Challenger IT Scholarship was created to increase and broaden the pool of technology talent and also to provide UTS students with real work experience as part of their university studies.Challenger offers a unique and challenging work environment which revolves around the core attributes of Collaborate, Grow, Challenge and Achieve.
Who is eligible?: As demonstrated in the Scholarship application and interview;Motivation to pursue a career in technology in the financial services sector,Academic Merit (based on WAM in current course to date);Alignment of the values, goals and business principles of ChallengerApplications of shortlisted eligible candidates will be presented to the Sponsor. The Sponsor (or nominee) will chair an Interview Panel, conduct interviews, and make a recommendation to the Scholarship Selection Committee.
"
https://www.uts.edu.au/scholarship/bachelor-information-technology-co-operative-scholarship-program,"Value: $49,500 + 2 internship placements
Duration: 3 years
Overview: The Bachelor of Information Technology is a cooperative education program between the University and sponsoring organisations. The aim of the program is to produce graduates who will become leaders in information technology in Australian organisations. The focus of the graduate's education is in computer-based information systems, with a strong practical flavour. The periods of industry based learning are key to the development of the graduate’s skills. The graduates will also be well versed in business principles and practice, as well as the fundamentals of information technology.The University of Technology Sydney (UTS) has had over thirty years of experience offering vocationally oriented courses in a wide variety of fields. UTS is renowned for its close links with industry, which have been established via numerous cooperative education and research ventures.
Who is eligible?: Suitability for admission into the Bachelor of Information Technology Co-op Scholarship as demonstrated by the application and interview;
Academic Merit.
"
https://www.uts.edu.au/scholarship/international-studies-overseas-access-scholarship,"Value: $5,000
Duration: One Year
Overview: International Studies Overseas Access Scholarship has been established to provide financial assistance to an undergraduate International Studies student with the costs of their international In-Country study (ICS) year.
Who is eligible?: Selection will be based on:
Academic merit in the Foundations in International Studies and language core subjects to date;
Personal Statement outlining financial or personal need and how the funds would assist the student with the constraints of in-country study.
"
https://www.uts.edu.au/scholarship/eric-dreikurs-scholarship,"Value: $6,000
Duration: One (1) year
Overview: The Eric Dreikurs Scholarship aims to assist continuing UTS undergraduate Law students that demonstrate financial need and support them during their study.
Who is eligible?: Eligible candidates will be presented to a Scholarships Committee, which will undertake the selection of Recipients based on, Financial need as demonstrated in the UAC Equity Scholarship application; Academic Merit (WAM in current UTS course)Motivation to succeed in the chosen Faculty of Law course; Demonstrated initiative in personal and professional life.
"
https://www.uts.edu.au/scholarship/law-equity-scholarship,"Value: The maximum total value of the scholarship is $20,000.
Duration: The duration of the Scholarship is usually four (4) years.
Overview: The Law Equity Scholarship aims to support a commencing UTS undergraduate Law student that demonstrate financial need and support them during their study.In addition to financial need, students experiencing other educational disadvantage(s) may be given preference.
Who is eligible?: Eligible candidates will be presented to a Scholarships Committee, which will undertake the selection of Recipients based on,Academic Merit (ATAR excluding bonus points or equivalent qualification)Evidence of financial need as assessed by the UAC Equity Scholarship application.As demonstrated in the scholarship application and interview:Motivation to succeed in the chosen Faculty of Law course;Demonstrated initiative in personal and professional life;
"
